id,buyercode,sellercode,order_year,odai,ordered,onai,delivery_year,term,designation,category,desc,coprod,nrdel,nrdelai,delyears,buyer,seller,status,tivunit,tivorder,tivdel
21152,TUR,ITA,1994,X,4,,2000,N/A,Seaguard,NW,Naval gun,L,4,X,1998-2000,Turkey,Italy,N,2.5,10,10
19973,TUR,ITA,1990,,41,X,1993,LIC,SF-260,AC,Trainer aircraft,L,41,X,1990-1993,Turkey,Italy,N,0.24,9.84,9.84
38508,TUR,ITA,2005,X,2,,2013,N/A,Super Rapid 76mm,NW,Naval gun,L,2,,2011-2013,Turkey,Italy,N,2.75,5.5,5.5
60931,TUR,ITA,2014,X,2,,0,N/A,Super Rapid 76mm,NW,Naval gun,L,1,,2018,Turkey,Italy,N,2.75,5.5,2.75
23383,TUR,ITA,1990,X,4,,1996,N/A,TMX,GR,Fire control radar,L,4,,1995-1996,Turkey,Italy,N,4.5,18,18
54633,TUR,ITA,1967,X,8,,1976,N/A,Type-3,EN,Diesel engine,L,8,,1973-1976,Turkey,Italy,N,2,16,16
32485,UAE,ITA,1990,X,24,X,1991,N/A,A244 324mm,MI,ASW torpedo,L,24,X,1991,UAE,Italy,N,0.25,6,6
55083,UAE,ITA,2005,,25,X,2006,N/A,A244 324mm,MI,ASW torpedo,L,25,X,2006,UAE,Italy,N,0.25,6.25,6.25
31800,UAE,ITA,2009,,1,,2013,N/A,Abu Dhabi,SH,Frigate,L,1,,2013,UAE,Italy,N,131,131,131
35877,UAE,ITA,2005,,6,,2007,N/A,AW139,AC,Helicopter,L,6,X,2007,UAE,Italy,N,6,36,36
2010,UAE,ITA,1967,X,4,X,1968,N/A,Bell-206/OH-58,AC,Light helicopter,L,4,X,1968,UAE,Italy,N,0.7,2.8,2.8
16895,UAE,ITA,1983,X,1,,1984,N/A,Bell-206/OH-58,AC,Light helicopter,L,1,,1984,UAE,Italy,N,0.7,0.7,0.7
17796,UAE,ITA,1985,X,2,,1986,N/A,Bell-206/OH-58,AC,Light helicopter,L,2,,1986,UAE,Italy,S,0.28,0.56,0.56
3502,UAE,ITA,1981,,1,,1982,N/A,Bell-212/UH-1N,AC,Helicopter,L,1,,1982,UAE,Italy,N,3.7,3.7,3.7
19617,UAE,ITA,1989,,3,,1989,N/A,Bell-412,AC,Helicopter,L,3,,1989,UAE,Italy,N,5,15,15
21627,UAE,ITA,1991,,6,,1995,N/A,Bell-412,AC,Helicopter,L,6,X,1992-1995,UAE,Italy,N,5,30,30
37218,UAE,ITA,1977,X,6,,1981,N/A,Compact 40L70,NW,Naval gun,L,6,,1980-1981,UAE,Italy,N,2.5,15,15
37153,UAE,ITA,1977,X,6,,1981,N/A,Compact 76mm,NW,Naval gun,L,6,,1980-1981,UAE,Italy,N,2.5,15,15
51562,UAE,ITA,2010,,2,,2013,N/A,Falaj-2,SH,Corvette,L,2,,2013,UAE,Italy,N,81,162,162
20622,UAE,ITA,1984,,48,X,1988,N/A,FIROS 122mm,AR,Self-propelled MRL,L,48,X,1987-1988,UAE,Italy,N,0.45,21.6,21.6
53,UAE,ITA,1975,,1,,1976,N/A,G-222,AC,Transport aircraft,L,1,,1976,UAE,Italy,N,12.2,12.2,12.2
50883,UAE,ITA,2009,,100,X,2015,N/A,Marte-2,MI,Anti-ship missile,L,100,X,2013-2015,UAE,Italy,N,0.5,50,50
54,UAE,ITA,1975,,4,,1979,N/A,MB-326K,AC,Ground attack ac,L,4,X,1978-1979,UAE,Italy,N,2.6,10.4,10.4
55,UAE,ITA,1974,,4,,1977,N/A,MB-326K,AC,Ground attack ac,L,4,X,1976-1977,UAE,Italy,N,2.6,10.4,10.4
4502,UAE,ITA,1984,,2,,1984,N/A,MB-339A,AC,Trainer/combat ac,L,2,,1984,UAE,Italy,N,5.1,10.2,10.2
18052,UAE,ITA,1987,,3,,1987,N/A,MB-339A,AC,Trainer/combat ac,L,3,,1987,UAE,Italy,N,5.1,15.3,15.3
21487,UAE,ITA,1990,X,2,,1992,N/A,MB-339A,AC,Trainer/combat ac,L,2,,1991-1992,UAE,Italy,N,5.1,10.2,10.2
15818,UAE,ITA,1981,X,36,X,1982,N/A,Model-56 105mm,AR,Towed gun,L,36,X,1981-1982,UAE,Italy,N,0.45,16.2,16.2
21734,UAE,ITA,1982,X,3,,1986,N/A,OF-40/ARV,AV,ARV,L,3,X,1985-1986,UAE,Italy,N,1.4,4.2,4.2
3147,UAE,ITA,1981,,18,,1983,N/A,OF-40 Mk-1,AV,Tank,L,18,X,1981-1983,UAE,Italy,N,2,36,36
4100,UAE,ITA,1982,X,18,,1986,N/A,OF-40 Mk-2,AV,Tank,L,18,X,1984-1985,UAE,Italy,N,2.1,37.8,37.8
34602,UAE,ITA,2004,,6,,2016,N/A,Orion RTN-25X,GR,Fire control radar,L,6,,2011-2016,UAE,Italy,N,2.5,15,15
15817,UAE,ITA,1973,X,1,,1974,N/A,SF-260,AC,Trainer aircraft,L,1,,1974,UAE,Italy,N,0.24,0.24,0.24
3821,UAE,ITA,1982,,6,,1983,N/A,SF-260TP,AC,Trainer aircraft,L,6,,1983,UAE,Italy,N,0.52,3.12,3.12
37216,UAE,ITA,1986,,4,,1991,N/A,Super Rapid 76mm,NW,Naval gun,L,4,,1990-1991,UAE,Italy,N,2.75,11,11
37217,UAE,ITA,2003,X,6,,2016,N/A,Super Rapid 76mm,NW,Naval gun,L,6,,2012-2016,UAE,Italy,N,2.75,16.5,16.5
6866,UGA,ITA,1972,X,5,,1973,N/A,Bell-205/UH-1D,AC,Helicopter,L,5,,1973,Uganda,Italy,N,2.2,11,11
6867,UGA,ITA,1971,X,3,,1973,N/A,Bell-206/OH-58,AC,Light helicopter,L,3,,1973,Uganda,Italy,N,0.7,2.1,2.1
17517,UGA,ITA,1982,,6,,1989,N/A,Bell-412,AC,Helicopter,L,6,X,1985-1989,Uganda,Italy,N,5,30,30
18398,UGA,ITA,1987,,3,,1988,N/A,SF-260,AC,Trainer aircraft,L,3,,1988,Uganda,Italy,N,0.24,0.72,0.72
27162,UK,ITA,1998,X,2,,1998,LEAS,4-Runner,SH,Cargo ship,L,2,X,1998,United Kingdom,Italy,N,100,200,200
34098,UK,ITA,1986,X,2,,1987,N/A,A-109,AC,Light helicopter,L,2,X,1987,United Kingdom,Italy,N,1.2,2.4,2.4
24365,UK,ITA,1964,,300,X,1969,LIC,Bell-47/OH-13,AC,Light helicopter,L,300,X,1964-1969,United Kingdom,Italy,N,0.24,72,72
24841,UK,ITA,1980,X,3,,1984,N/A,Compact 76mm,NW,Naval gun,L,3,,1984,United Kingdom,Italy,N,2.5,7.5,7.5
31223,UK,ITA,2003,,401,,2009,LIC,LMV,AV,APV,L,401,,2007-2009,United Kingdom,Italy,N,0.15,60.15,60.15
18510,UK,ITA,1960,X,60,X,1963,N/A,Model-56 105mm,AR,Towed gun,L,60,X,1961-1963,United Kingdom,Italy,N,0.45,27,27
18645,UK,ITA,1970,X,16,,1977,N/A,Orion RTN-10X,GR,Fire control radar,L,16,X,1973-1977,United Kingdom,Italy,N,2.25,36,36
52822,UKR,ITA,2010,X,4,X,0,N/A,Super Rapid 76mm,NW,Naval gun,L,,,,Ukraine,Italy,N,2.75,11,0
56154,UNO,ITA,2013,,3,X,2013,LEAS,Falco,AC,UAV,L,3,X,2013,United Nations**,Italy,N,0.2,0.6,0.6
29949,URU,ITA,1999,,13,,2000,N/A,SF-260,AC,Trainer aircraft,L,13,X,1999-2000,Uruguay,Italy,N,0.24,3.12,3.12
31095,USA,ITA,2000,,8,,2001,LEAS,A-109K,AC,Light helicopter,L,8,,2000-2001,United States,Italy,N,2.75,22,22
34102,USA,ITA,2003,,2,,2004,LEAS,A-109K,AC,Light helicopter,L,2,X,2004,United States,Italy,N,2.75,5.5,5.5
34132,USA,ITA,2007,,21,,2014,N/A,C-27J Spartan,AC,Transport aircraft,L,21,X,2008-2014,United States,Italy,N,16,336,336
4499,USA,ITA,1984,,11,,1985,N/A,CH-47C Chinook,AC,Transport helicopter,L,11,X,1985,United States,Italy,N,15,165,165
37139,USA,ITA,1973,X,82,,1992,N/A,Compact 76mm,NW,Naval gun,L,82,X,1977-1992,United States,Italy,N,2.5,205,205
20060,USA,ITA,1990,,10,,1992,N/A,G-222,AC,Transport aircraft,L,10,,1991-1992,United States,Italy,N,12.2,122,122
19177,USA,ITA,1986,,12,,1999,LIC,Osprey,SH,Minehunter,L,12,,1993-1999,United States,Italy,N,54.26,651.12,651.12
20199,USA,ITA,1990,,7,,1990,N/A,SF-260,AC,Trainer aircraft,L,7,,1990,United States,Italy,N,0.24,1.68,1.68
23042,USR,ITA,1949,X,1,,1950,N/A,Soldati,SH,Destroyer,L,1,,1950,Soviet Union,Italy,S,36,36,36
1471,VEN,ITA,1979,X,4,,1979,N/A,A-109,AC,Light helicopter,L,4,,1979,Venezuela,Italy,N,1.2,4.8,4.8
4817,VEN,ITA,1983,,6,,1984,N/A,A-109,AC,Light helicopter,L,6,,1984,Venezuela,Italy,N,1.2,7.2,7.2
59161,VEN,ITA,1990,X,4,,1990,N/A,A-109,AC,Light helicopter,L,4,,1990,Venezuela,Italy,N,1.2,4.8,4.8
59162,VEN,ITA,1981,X,2,,1981,N/A,A-109,AC,Light helicopter,L,2,,1981,Venezuela,Italy,N,1.2,2.4,2.4
32486,VEN,ITA,1984,X,150,,1988,N/A,A244 324mm,MI,ASW torpedo,L,150,X,1985-1988,Venezuela,Italy,N,0.25,37.5,37.5
1846,VEN,ITA,1977,,6,,1981,N/A,AB-212ASW,AC,ASW helicopter,,6,X,1980-1981,Venezuela,Italy,N,8.05,48.3,48.3
20340,VEN,ITA,1990,,3,,1991,N/A,AB-212ASW,AC,ASW helicopter,,3,X,1991,Venezuela,Italy,N,8.05,24.15,24.15
1334,VEN,ITA,1975,X,100,X,1982,N/A,Aspide,MI,BVRAAM/SAM,L,100,X,1980-1982,Venezuela,Italy,N,0.18,18,18
20309,VEN,ITA,1984,,2,,1988,N/A,Bell-412,AC,Helicopter,L,2,,1988,Venezuela,Italy,N,5,10,10
17082,VEN,ITA,1953,,3,,1956,N/A,Clemente,SH,Frigate,L,3,,1956,Venezuela,Italy,N,50,150,150
34985,VEN,ITA,1954,,3,,1957,N/A,Clemente,SH,Frigate,L,3,,1957,Venezuela,Italy,N,50,150,150
38516,VEN,ITA,1982,X,4,,1984,N/A,Compact 40L70,NW,Naval gun,L,4,,1984,Venezuela,Italy,N,2.5,10,10
37479,VEN,ITA,1974,X,3,,1975,N/A,Compact 76mm,NW,Naval gun,L,3,,1974-1975,Venezuela,Italy,N,2.5,7.5,7.5
38515,VEN,ITA,1967,X,4,,1968,N/A,Compact 76mm,NW,Naval gun,L,4,,1968,Venezuela,Italy,N,2.5,10,10
50194,VEN,ITA,2006,X,8,,0,N/A,Compact 76mm,NW,Naval gun,L,7,,2009-2012,Venezuela,Italy,N,2.5,20,17.5
3505,VEN,ITA,1981,,8,X,1985,N/A,G-222,AC,Transport aircraft,L,8,X,1983-1985,Venezuela,Italy,N,12.2,97.6,97.6
505,VEN,ITA,1975,,6,,1982,N/A,Lupo,SH,Frigate,L,6,,1980-1982,Venezuela,Italy,N,241,1446,1446
6801,VEN,ITA,1972,,6,,1975,N/A,MM/SPQ-701,GR,Air/sea search radar,L,6,,1974-1975,Venezuela,Italy,N,4.75,28.5,28.5
29599,VEN,ITA,1973,X,40,,1973,N/A,Model-56 105mm,AR,Towed gun,L,40,,1973,Venezuela,Italy,N,0.45,18,18
23643,VEN,ITA,1983,,2,,1985,N/A,Orion RTN-10X,GR,Fire control radar,L,2,X,1983-1985,Venezuela,Italy,N,2.25,4.5,4.5
32555,VEN,ITA,1972,,3,,1975,N/A,Orion RTN-10X,GR,Fire control radar,L,3,,1975,Venezuela,Italy,N,2.25,6.75,6.75
8872,VEN,ITA,1972,,15,X,1975,N/A,Otomat-1,MI,Anti-ship missile,L,15,X,1975,Venezuela,Italy,N,1,15,15
504,VEN,ITA,1975,X,100,X,1982,N/A,Otomat-2,MI,Anti-ship missile,L,100,X,1980-1982,Venezuela,Italy,N,1.1,110,110
21632,VEN,ITA,1992,,14,X,1993,N/A,Otomat-2,MI,Anti-ship missile,L,14,,1992-1993,Venezuela,Italy,N,1.1,15.4,15.4
32207,VEN,ITA,1999,X,11,,2000,N/A,Otomat-2,MI,Anti-ship missile,L,11,,2000,Venezuela,Italy,N,1.1,12.1,12.1
4694,VEN,ITA,1983,,4,,1985,N/A,S-61R,AC,Transport helicopter,L,4,,1985,Venezuela,Italy,N,6.5,26,26
20308,VEN,ITA,1977,,100,X,1982,N/A,Sea Killer/Marte-1,MI,Anti-ship missile,L,100,X,1980-1982,Venezuela,Italy,N,0.6,60,60
26017,VEN,ITA,1998,,12,,2002,N/A,SF-260,AC,Trainer aircraft,L,12,X,2000-2002,Venezuela,Italy,N,0.24,2.88,2.88
36531,VEN,ITA,1980,X,36,,1983,N/A,Twin 40L70,AD,AA gun,L,36,X,1982-1983,Venezuela,Italy,N,2.5,90,90
25722,VEN,ITA,1988,X,14,X,1989,N/A,Type-6614,AV,APC,L,14,X,1989,Venezuela,Italy,N,0.18,2.52,2.52
54040,XXR,ITA,2011,,25,,2014,N/A,A244 324mm,MI,ASW torpedo,L,25,X,2014,Unknown recipient(s),Italy,N,0.25,6.25,6.25
39842,YEM,ITA,2006,,14,X,2008,POLI,Argos-73,GR,Air/sea search radar,L,14,X,2007-2008,Yemen,Italy,N,5,70,70
3254,YEN,ITA,1973,X,2,,1974,N/A,Bell-204B/UH-1B,AC,Helicopter,L,2,,1974,North Yemen,Italy,N,2.1,4.2,4.2
3256,YEN,ITA,1980,X,6,X,1981,VIP,Bell-212/UH-1N,AC,Helicopter,L,6,X,1981,North Yemen,Italy,N,3.7,22.2,22.2
7189,YEN,ITA,1962,X,3,,1963,N/A,Bell-47/OH-13,AC,Light helicopter,L,3,,1963,North Yemen,Italy,N,0.24,0.72,0.72
2891,ZAM,ITA,1980,,7,,1981,N/A,Bell-205/UH-1D,AC,Helicopter,L,7,X,1981,Zambia,Italy,N,2.2,15.4,15.4
7165,ZAM,ITA,1969,,3,,1969,N/A,Bell-205/UH-1D,AC,Helicopter,L,3,,1969,Zambia,Italy,N,2.2,6.6,6.6
8529,ZAM,ITA,1976,X,3,,1976,N/A,Bell-205/UH-1D,AC,Helicopter,L,3,X,1976,Zambia,Italy,N,2.2,6.6,6.6
39047,ZAM,ITA,2006,,3,,2006,N/A,Bell-205/UH-1H,AC,Helicopter,L,3,,2006,Zambia,Italy,S,1.048,3.144,3.144
23346,ZAM,ITA,1971,,4,X,1971,N/A,Bell-206/OH-58,AC,Light helicopter,L,4,X,1971,Zambia,Italy,N,0.7,2.8,2.8
1624,ZAM,ITA,1976,X,2,,1976,N/A,Bell-212/UH-1N,AC,Helicopter,L,2,X,1976,Zambia,Italy,N,3.7,7.4,7.4
7173,ZAM,ITA,1971,X,1,,1972,N/A,Bell-212/UH-1N,AC,Helicopter,L,1,,1972,Zambia,Italy,N,3.7,3.7,3.7
516,ZAM,ITA,1977,,22,X,1978,N/A,Bell-47/OH-13,AC,Light helicopter,L,22,X,1977-1978,Zambia,Italy,S,0.096,2.112,2.112
8530,ZAM,ITA,1971,,14,,1973,N/A,MB-326GB,AC,Trainer/combat ac,L,14,X,1972-1973,Zambia,Italy,N,2.35,32.9,32.9
15136,ZAM,ITA,1978,,3,,1980,N/A,MB-326GB,AC,Trainer/combat ac,L,3,X,1980,Zambia,Italy,N,2.35,7.05,7.05
23045,ZAM,ITA,1969,X,6,,1971,N/A,MB-326GB,AC,Trainer/combat ac,L,6,X,1971,Zambia,Italy,N,2.35,14.1,14.1
15001,ZAM,ITA,1970,X,8,X,1970,N/A,Model-56 105mm,AR,Towed gun,L,8,X,1970,Zambia,Italy,N,0.45,3.6,3.6
15095,ZAM,ITA,1980,X,10,X,1981,N/A,Model-56 105mm,AR,Towed gun,L,10,X,1981,Zambia,Italy,N,0.45,4.5,4.5
7174,ZAM,ITA,1969,X,8,X,1971,N/A,SF-260,AC,Trainer aircraft,L,8,,1971,Zambia,Italy,N,0.24,1.92,1.92
54336,ZAM,ITA,2011,X,6,X,2012,N/A,SF-260TP,AC,Trainer aircraft,L,6,X,2011-2012,Zambia,Italy,N,0.52,3.12,3.12
6371,ZIM,ITA,1966,X,10,,1967,ASS,AL-60,AC,Light aircraft,L,10,X,1967,Zimbabwe,Italy,N,0.24,2.4,2.4
4272,ZIM,ITA,1985,,10,,1986,N/A,Bell-412,AC,Helicopter,L,10,,1986,Zimbabwe,Italy,N,5,50,50
17801,ZIM,ITA,1983,,2,,1983,N/A,Bell-412,AC,Helicopter,L,2,,1983,Zimbabwe,Italy,N,5,10,10
15000,ZIM,ITA,1967,X,20,X,1967,N/A,Model-56 105mm,AR,Towed gun,L,20,X,1967,Zimbabwe,Italy,N,0.45,9,9
25642,ZIM,ITA,1997,,6,,1998,N/A,SF-260,AC,Trainer aircraft,L,6,,1998,Zimbabwe,Italy,N,0.24,1.44,1.44
23530,BEN,IVO,1971,X,1,,1971,N/A,DC-3/C-47 Skytrain,AC,Transport aircraft,L,1,,1971,Benin,Cote d'Ivoire,S,1,1,1
20924,BRA,JAP,1953,X,4,,1957,N/A,Barroso Pereira,SH,Transport ship,L,4,,1955-1957,Brazil,Japan,N,38,152,152
36314,CHI,JAP,1987,X,3,,1990,N/A,Jinhou,SH,Tanker,L,3,X,1989-1990,China,Japan,N,15,45,45
8772,CMB,JAP,1954,,7,,1954,N/A,FD-25 Defender,AC,Ground attack ac,L,7,,1954,Cambodia,Japan,N,0.22,1.54,1.54
29128,DOM,JAP,1985,X,1,X,1985,N/A,MU-2,AC,Light transport ac,L,1,X,1985,Dominican Republic,Japan,N,1.7,1.7,1.7
8727,GAB,JAP,1968,X,2,,1971,N/A,YS-11A,AC,Transport aircraft,L,2,,1971,Gabon,Japan,N,7.58,15.16,15.16
23974,IND,JAP,1981,,7,,1985,LIC,Jija Bai,SH,Patrol craft,L,7,,1983-1985,India,Japan,N,8.5,59.5,59.5
14632,INS,JAP,1960,X,1,,1961,N/A,LST-1,SH,Landing ship,L,1,,1961,Indonesia,Japan,N,23.62,23.62,23.62
14646,INS,JAP,1960,X,1,,1961,N/A,Multatuli,SH,Support ship,L,1,,1961,Indonesia,Japan,N,37.44,37.44,37.44
8066,INS,JAP,1958,X,1,,1959,N/A,T-34 Mentor,AC,Trainer aircraft,L,1,,1959,Indonesia,Japan,N,0.19,0.19,0.19
20862,IRA,JAP,1978,X,5,,1980,N/A,Iran Ajr,SH,Landing ship,L,5,,1980,Iran,Japan,N,25,125,125
5897,KOS,JAP,1965,X,2,X,1966,N/A,KH-4,AC,Light helicopter,L,2,,1966,South Korea,Japan,N,0.5,1,1
15325,MYA,JAP,1968,X,4,,1969,N/A,Abamin,SH,Landing craft,L,4,X,1969,Myanmar,Japan,N,4.8,19.2,19.2
2372,MYA,JAP,1956,X,13,,1960,AID,Bell-47/OH-13,AC,Light helicopter,L,13,X,1958-1960,Myanmar,Japan,N,0.24,3.12,3.12
15316,MYA,JAP,1975,X,2,,1978,N/A,Sinde,SH,Landing craft,L,2,,1978,Myanmar,Japan,N,4.4,8.8,8.8
28754,PHI,JAP,1965,X,1,X,1966,N/A,KH-4,AC,Light helicopter,L,1,X,1966,Philippines,Japan,N,0.5,0.5,0.5
15924,PHI,JAP,1957,X,1,,1959,N/A,Lapu-Lapu,SH,OPV,L,1,,1959,Philippines,Japan,N,35,35,35
15524,PHI,JAP,1975,,3,,1979,N/A,LCU-1466,SH,Landing craft,L,3,,1979,Philippines,Japan,R,3.696,11.088,11.088
8294,PHI,JAP,1958,,36,,1959,AID,T-34 Mentor,AC,Trainer aircraft,L,36,X,1958-1959,Philippines,Japan,N,0.19,6.84,6.84
21005,PHI,JAP,1973,X,2,,1974,AID,Tirad Pass,SH,Patrol craft,L,2,,1974,Philippines,Japan,N,14,28,28
20753,SIE,JAP,1978,X,3,,1980,N/A,Pompoli,SH,Landing ship,L,3,,1980,Sierra Leone,Japan,N,14,42,42
32413,SWE,JAP,1983,X,10,X,1985,N/A,MU-2,AC,Light transport ac,L,10,X,1985,Sweden,Japan,N,1.7,17,17
21915,SWE,JAP,1971,,8,,1974,LIC,Vertol-107/CH-46,AC,ASW helicopter,L,8,X,1972-1974,Sweden,Japan,N,8.4,67.2,67.2
6665,TAI,JAP,1957,X,2,,1959,N/A,Bell-47/OH-13,AC,Light helicopter,L,2,,1958-1959,Taiwan,Japan,N,0.24,0.48,0.48
